,brand,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
11950,Hyundai,4,9000,Individual,Petrol,Manual,19.81,1086,68.05,5,375000
11951,Mahindra,2,13921,Dealer,Petrol,Manual,17.0,1197,108.6,5,975000
11952,Maruti,6,120000,Individual,Diesel,Manual,25.2,1248,74.0,5,580000
11953,Maruti,4,40000,Individual,Diesel,Manual,24.3,1248,88.5,5,720000
11954,Hyundai,3,65000,Dealer,Diesel,Automatic,17.01,1582,126.2,5,1421000
11955,Renault,2,11000,Dealer,Petrol,Manual,20.0,999,72.0,7,725000
11956,Hyundai,6,66916,Dealer,Petrol,Automatic,18.9,1197,82.0,5,550000
11958,Hyundai,7,70000,Individual,Diesel,Manual,22.54,1396,88.73,5,695000
11960,Maruti,2,11320,Individual,Petrol,Manual,21.21,1197,81.8,5,700000
11961,Hyundai,12,68000,Individual,Petrol,Manual,17.92,1086,62.1,5,215000
11962,Volkswagen,7,53776,Individual,Petrol,Automatic,17.21,1197,103.6,5,650000
11963,Volkswagen,11,59000,Dealer,Petrol,Manual,16.09,1598,103.2,5,249000
11964,Hyundai,6,70000,Individual,Diesel,Manual,21.38,1396,88.7,5,800000
11965,Maruti,6,77000,Dealer,CNG,Manual,17.5,1373,80.46,7,645000
11966,Hyundai,4,47000,Dealer,Petrol,Manual,18.9,1197,81.86,5,555000
11967,Maruti,6,70000,Individual,Diesel,Manual,20.77,1248,88.76,7,780000
11968,Mahindra,4,35000,Individual,Petrol,Manual,18.15,1198,82.0,5,350000
11969,Maruti,2,10000,Individual,Petrol,Automatic,22.0,1197,81.8,5,660000
11970,Honda,3,26000,Dealer,Petrol,Automatic,18.0,1497,117.6,5,1125000
11971,Maruti,4,66628,Dealer,CNG,Manual,26.6,998,58.16,5,415000
11972,Maruti,11,81133,Dealer,Petrol,Manual,18.9,1061,67.0,5,245000
11973,Maruti,1,2441,Dealer,Petrol,Automatic,19.56,1197,81.8,5,875000
11974,Honda,4,40000,Individual,Petrol,Manual,17.8,1198,86.7,5,500000
11975,Maruti,10,120000,Individual,Petrol,Manual,18.9,998,67.1,5,275000
11976,Honda,6,42012,Dealer,Petrol,Manual,18.6,1199,88.76,5,475000
11977,Hyundai,6,70000,Individual,Diesel,Manual,22.54,1396,88.73,5,650000
11978,Renault,8,54000,Dealer,Diesel,Manual,19.64,1461,108.45,5,315000
11979,Maruti,7,85195,Dealer,Petrol,Manual,18.6,1197,85.8,5,450000
11980,Maruti,8,25000,Individual,Petrol,Manual,22.74,796,47.3,5,210000
11981,Renault,2,15000,Individual,Petrol,Manual,20.0,999,72.0,7,654000
11982,Maruti,4,18767,Dealer,Petrol,Manual,23.26,1197,88.5,5,760000
11983,Volkswagen,8,57000,Dealer,Diesel,Manual,22.27,1498,108.6,5,345000
11984,Maruti,4,27400,Dealer,Petrol,Manual,20.73,1373,91.1,5,655000
11985,Kia,2,15000,Individual,Petrol,Automatic,16.8,1497,113.4,5,1400000
11986,Hyundai,3,22000,Dealer,Petrol,Manual,17.0,1591,121.3,5,910000
11988,Maruti,7,44651,Dealer,Petrol,Manual,16.1,1197,85.0,5,435000
11990,Maruti,6,64000,Dealer,CNG,Manual,26.2,998,58.2,5,390000
11991,Maruti,8,90000,Individual,Diesel,Manual,23.4,1248,74.0,5,475000
11992,Ford,10,50000,Individual,Diesel,Manual,20.0,1399,68.0,5,250000
11993,Hyundai,11,45000,Individual,Petrol,Manual,19.81,1086,68.05,5,155000
11994,Maruti,2,25000,Individual,Petrol,Manual,21.01,1197,81.8,5,700000
11995,Maruti,3,30000,Dealer,Petrol,Manual,22.0,1197,81.8,5,740000
11996,Hyundai,5,55000,Dealer,Diesel,Manual,19.67,1582,126.2,5,1115000
11997,Honda,6,80000,Individual,Diesel,Manual,27.3,1498,98.6,5,600000
11998,Maruti,3,54100,Dealer,Diesel,Manual,22.9,1248,74.0,5,650000
11999,Hyundai,4,35000,Individual,Diesel,Manual,22.54,1396,88.73,5,800000
12000,Honda,15,55000,Dealer,Petrol,Manual,17.7,1497,78.0,5,120000
12001,Hyundai,2,5000,Dealer,Petrol,Manual,20.3,1086,68.0,5,600000
12002,Honda,3,70000,Individual,Petrol,Manual,17.4,1497,117.3,5,800000
12003,Hyundai,10,30215,Dealer,Petrol,Manual,20.36,1197,78.9,5,264000
12004,Datsun,3,10400,Individual,Petrol,Manual,22.5,999,67.0,5,300000
12005,Maruti,7,56930,Dealer,Petrol,Manual,22.0,1197,81.8,5,460000
12007,Maruti,2,23000,Individual,Diesel,Manual,27.39,1248,74.0,5,850000
12008,Mahindra,5,50000,Dealer,Diesel,Manual,25.32,1198,77.0,5,550000
12009,Ford,5,130000,Individual,Diesel,Manual,25.83,1498,99.0,5,507000
12010,Maruti,4,11614,Trustmark Dealer,Petrol,Manual,23.95,998,67.05,5,350000
12011,Renault,2,23000,Dealer,Petrol,Manual,25.17,799,53.3,5,425000
12012,Maruti,6,72000,Dealer,Diesel,Manual,19.3,1248,73.9,5,475000
12013,Hyundai,5,42472,Dealer,Petrol,Manual,18.6,1197,81.83,5,590000
12014,Mahindra,4,65000,Dealer,Diesel,Manual,21.0,1498,74.96,7,675000
12015,Maruti,5,62000,Dealer,Petrol,Automatic,23.1,998,67.04,5,470000
12016,Skoda,3,9570,Dealer,Petrol,Automatic,14.3,1598,103.2,5,1195000
12018,Maruti,7,40860,Dealer,Petrol,Manual,21.63,998,67.04,5,345000
12019,Maruti,8,95011,Dealer,Petrol,Manual,22.74,796,47.3,5,225000
12020,Maruti,15,90000,Individual,Petrol,Manual,17.3,1061,64.0,5,80000
12021,Hyundai,7,36971,Dealer,Petrol,Manual,19.81,1086,68.05,5,310000
12022,Hyundai,6,35000,Individual,Diesel,Manual,21.38,1396,88.7,5,900000
12023,Renault,3,48133,Dealer,Petrol,Automatic,14.99,1498,104.5,5,1155000
12024,Ford,5,26488,Dealer,Diesel,Manual,25.83,1498,99.0,5,575000
12025,Honda,6,71572,Dealer,Diesel,Manual,25.8,1498,98.6,5,455000
12026,Renault,1,5000,Individual,Petrol,Automatic,24.04,999,67.0,5,472000
12027,Maruti,4,110000,Individual,Diesel,Manual,28.09,1248,88.5,5,600000
12028,Maruti,5,132000,Individual,Diesel,Manual,24.52,1248,88.5,7,800000
12029,Ford,10,60000,Individual,Diesel,Manual,20.0,1399,68.0,5,230000
12030,Hyundai,6,69000,Dealer,Diesel,Automatic,17.01,1582,126.2,5,900000
12031,Maruti,3,20360,Dealer,Petrol,Automatic,20.28,1462,103.25,5,875000
12034,Hyundai,3,11300,Dealer,Petrol,Manual,18.9,1197,81.86,5,525000
12035,Tata,2,42187,Dealer,Diesel,Manual,17.6,2179,153.86,7,1495000
12036,Hyundai,8,23135,Dealer,Petrol,Manual,18.9,1197,82.0,5,450000
12037,Maruti,7,120000,Individual,Diesel,Manual,20.77,1248,88.8,7,725000
12038,Honda,16,60000,Individual,Petrol,Manual,13.0,1493,100.0,5,225000
12040,Maruti,2,7557,Dealer,Petrol,Manual,16.11,1196,72.42,5,450000
12041,Ford,6,120000,Individual,Diesel,Manual,20.0,1399,68.05,5,280000
12042,Honda,3,20000,Individual,Petrol,Manual,17.8,1198,86.7,5,530000
12043,Hyundai,6,44726,Dealer,Petrol,Manual,18.6,1197,81.83,5,550000
12044,Mahindra,5,63452,Dealer,Diesel,Manual,15.4,2179,120.0,7,1070000
12045,Hyundai,2,45000,Dealer,Petrol,Automatic,17.0,1591,121.3,5,1225000
12046,Maruti,6,48000,Dealer,Diesel,Manual,26.21,1248,88.5,5,685000
12047,Ford,9,60000,Dealer,Diesel,Manual,20.0,1399,68.0,5,220000
12048,Mahindra,12,65000,Dealer,Diesel,Manual,12.05,2179,120.0,8,545000
12049,Hyundai,6,42000,Dealer,Petrol,Manual,18.6,1197,81.83,5,585000
12050,Maruti,6,52000,Dealer,Petrol,Manual,21.21,1197,81.8,5,448000
12051,Honda,7,30000,Individual,Petrol,Automatic,18.0,1497,117.3,5,825000
12052,Hyundai,6,80000,Individual,Diesel,Manual,21.19,1396,88.73,5,430000
12053,Hyundai,7,57210,Dealer,Petrol,Manual,20.36,1197,78.9,5,298000
12054,Maruti,10,70000,Individual,Petrol,Manual,20.92,998,67.1,5,165000
12055,Maruti,4,120000,Individual,Diesel,Manual,28.4,1248,74.02,5,547000
12056,Maruti,3,42000,Dealer,Petrol,Manual,23.1,998,67.04,5,425000
12057,Honda,8,55000,Dealer,Petrol,Automatic,15.5,1198,86.7,5,425000
12058,Maruti,4,48300,Individual,Petrol,Automatic,23.1,998,67.04,5,420000
12059,Hyundai,8,60000,Individual,Petrol,Manual,17.92,1086,62.1,5,240000
12060,Maruti,7,43000,Dealer,Petrol,Manual,20.85,1197,83.14,5,395000
12061,Maruti,5,18307,Dealer,Petrol,Automatic,20.51,998,67.0,5,415000
12062,Tata,2,20000,Individual,Diesel,Manual,21.5,1497,108.5,5,1000000
12063,Hyundai,9,70000,Dealer,Diesel,Manual,21.9,1396,88.76,5,470000
12064,Hyundai,6,63000,Individual,Petrol,Manual,18.9,1197,82.0,5,340000
12065,Honda,6,79000,Dealer,Petrol,Manual,17.4,1497,117.3,5,700000
12066,Ford,10,80000,Individual,Diesel,Manual,20.0,1399,68.0,5,270000
12067,Maruti,6,85000,Individual,Diesel,Manual,26.59,1248,74.0,5,470000
12068,Mahindra,8,113000,Dealer,Diesel,Manual,16.0,2179,140.0,7,650000
12069,Maruti,5,90000,Dealer,Diesel,Automatic,26.59,1248,74.0,5,715000
12070,Maruti,3,20000,Dealer,Petrol,Manual,22.0,1197,81.8,5,645000
12071,Maruti,14,39000,Dealer,Petrol,Manual,21.79,998,67.05,5,135000
12072,Hyundai,3,15000,Dealer,Petrol,Automatic,17.0,1591,121.3,5,1150000
12073,Hyundai,6,51000,Dealer,Diesel,Manual,21.38,1396,88.7,5,875000
12075,Hyundai,7,48000,Dealer,Petrol,Manual,18.6,1197,81.83,5,490000
12076,Volkswagen,7,35000,Individual,Petrol,Manual,16.47,1198,74.0,5,530000
12077,Ford,2,4015,Individual,Petrol,Manual,17.0,1497,121.31,5,946000
12078,Hyundai,3,8468,Dealer,Petrol,Manual,18.9,1197,81.86,5,685000
12079,Maruti,8,56600,Individual,Petrol,Manual,16.02,1373,93.7,7,475000
12080,Volkswagen,8,67000,Dealer,Petrol,Manual,15.04,1598,103.6,5,360000
12081,Honda,5,14479,Dealer,Petrol,Manual,18.7,1199,88.7,5,700000
12082,Hyundai,11,32400,Dealer,Petrol,Manual,17.92,1086,62.1,5,270000
12083,Renault,8,64000,Dealer,Diesel,Manual,19.01,1461,108.45,5,370000
12084,Honda,15,75000,Dealer,Petrol,Manual,16.0,1493,106.0,5,235000
12085,Hyundai,4,16000,Dealer,Petrol,Manual,18.5,1197,80.0,5,540000
12086,Hyundai,6,67000,Dealer,Petrol,Automatic,18.9,1197,82.0,5,540000
12087,Maruti,2,15439,Dealer,Petrol,Manual,19.01,1462,103.26,7,980000
12088,Maruti,7,10000,Individual,Petrol,Manual,22.74,796,47.3,5,320000
12089,Hyundai,5,57000,Dealer,Petrol,Manual,20.36,1197,78.9,5,375000
12090,Hyundai,6,70000,Individual,Diesel,Manual,22.54,1396,88.73,5,440000
12091,Hyundai,6,63239,Dealer,Diesel,Manual,22.54,1396,88.73,5,650000
12092,Maruti,4,30000,Individual,Petrol,Manual,20.4,1197,81.8,5,435000
12093,Hyundai,6,25000,Dealer,Petrol,Manual,18.9,1197,82.0,5,475000
12094,Ford,8,80150,Dealer,Petrol,Manual,15.8,1499,110.0,5,500000
12095,Maruti,9,140000,Individual,Diesel,Manual,20.77,1248,88.76,7,500000
12096,Maruti,2,50000,Individual,Diesel,Manual,28.09,1248,88.5,5,825000
12097,Maruti,3,15000,Dealer,Petrol,Automatic,21.63,998,67.04,5,570000
12098,Maruti,4,57000,Individual,Petrol,Manual,21.4,1197,83.1,5,625000
12099,Ford,4,27000,Individual,Petrol,Manual,15.85,1499,110.4,5,870000
12100,Maruti,4,49000,Dealer,CNG,Manual,17.5,1373,80.46,7,825000
12101,Maruti,2,15000,Individual,Petrol,Manual,19.34,1462,103.0,7,920000
12102,Maruti,3,9500,Dealer,Petrol,Manual,22.0,1197,81.8,5,799000
12103,Honda,13,100000,Individual,Petrol,Automatic,17.0,1497,118.0,5,200000
12104,Datsun,4,50000,Individual,Petrol,Manual,20.63,1198,67.06,5,315000
12105,Hyundai,2,13230,Dealer,Petrol,Manual,18.6,1197,81.86,5,772000
12106,Skoda,7,50000,Dealer,Diesel,Automatic,21.66,1498,103.52,5,580000
12108,Mahindra,7,30000,Individual,Diesel,Manual,15.1,2179,140.0,7,950000
12109,Hyundai,5,49000,Dealer,Petrol,Manual,18.6,1197,81.83,5,695000
12111,Volkswagen,4,55000,Dealer,Petrol,Manual,16.2,1199,74.0,5,675000
12112,Honda,12,65000,Dealer,Petrol,Manual,17.0,1497,118.0,5,299000
12113,Mahindra,2,5000,Individual,Diesel,Manual,17.3,1497,121.0,7,980000
12114,Ford,4,17000,Dealer,Petrol,Manual,18.16,1196,86.8,5,485000
12115,Ford,11,35500,Dealer,Petrol,Manual,15.6,1196,70.0,5,271000
12116,Volkswagen,6,61500,Dealer,Petrol,Manual,16.2,1199,74.0,5,498000
12117,Maruti,10,59455,Dealer,Petrol,Manual,19.7,796,46.3,5,175000
12118,Maruti,9,110000,Individual,Diesel,Manual,22.9,1248,74.0,5,440000
12119,Renault,5,64000,Individual,Petrol,Manual,25.17,799,53.3,5,300000
12120,Mahindra,8,105000,Dealer,Diesel,Manual,16.0,2179,140.0,7,525000
12122,Honda,11,65000,Dealer,Petrol,Manual,17.0,1497,118.0,5,295000
12123,Hyundai,4,5800,Individual,Petrol,Automatic,18.9,1197,82.0,5,525000
12124,Hyundai,9,30000,Dealer,Petrol,Automatic,16.95,1197,78.9,5,332000
12125,Maruti,9,52865,Dealer,Petrol,Manual,23.95,998,67.05,5,245000
12126,Maruti,4,31000,Dealer,Petrol,Manual,20.73,1373,91.1,5,785000
12127,Kia,2,6000,Dealer,Petrol,Manual,16.8,1497,113.4,5,1425000
12128,Ford,3,25592,Dealer,Petrol,Automatic,14.8,1497,121.36,5,1095000
12129,Mahindra,4,35000,Individual,Petrol,Manual,18.15,1198,82.0,5,350000
12130,Hyundai,4,12000,Dealer,Petrol,Automatic,18.9,1197,82.0,5,625000
12131,Maruti,5,56000,Individual,Diesel,Manual,24.52,1248,88.5,7,975000
12132,Hyundai,6,46900,Dealer,Petrol,Automatic,18.9,1197,82.0,5,461000
12133,Mahindra,3,36000,Dealer,Diesel,Manual,17.3,1497,121.0,7,1085000
12134,Maruti,2,23995,Dealer,Diesel,Automatic,24.3,1248,88.5,5,1100000
12135,Maruti,4,76000,Dealer,Diesel,Manual,24.3,1248,88.5,5,850000
12136,Maruti,5,20000,Individual,Petrol,Manual,20.85,1197,83.14,5,575000
12137,Maruti,4,31343,Dealer,Diesel,Manual,24.3,1248,88.5,5,925000
12138,Maruti,7,35000,Individual,Diesel,Manual,20.77,1248,88.76,7,725000
12139,Volkswagen,6,58000,Dealer,Diesel,Manual,20.14,1498,88.8,5,625000
12141,Toyota,2,10000,Individual,Petrol,Manual,21.01,1197,81.8,5,750000
12142,Honda,5,70000,Dealer,Petrol,Manual,17.8,1497,117.3,5,700000
12143,Maruti,4,25000,Dealer,Petrol,Manual,20.4,1197,81.8,5,415000
12144,Hyundai,4,50000,Individual,Diesel,Manual,24.0,1186,73.97,5,450000
12145,Volkswagen,6,52000,Dealer,Petrol,Automatic,17.21,1197,103.5,5,645000
12146,Maruti,8,38000,Individual,Diesel,Manual,20.77,1248,88.8,7,650000
12147,Hyundai,5,32100,Dealer,Petrol,Manual,18.9,1197,82.0,5,495000
12148,Maruti,4,27500,Individual,Petrol,Manual,20.51,998,67.04,5,440000
12149,Hyundai,12,70000,Dealer,Petrol,Automatic,16.95,1197,78.9,5,225000
12150,Hyundai,8,52000,Dealer,Petrol,Manual,18.5,1197,82.9,5,345000
12151,Ford,10,76500,Dealer,Diesel,Manual,20.0,1399,68.05,5,235000
12153,Maruti,9,76000,Dealer,Diesel,Manual,19.3,1248,73.9,5,435000
12154,Honda,12,58000,Dealer,Petrol,Manual,16.8,1497,116.4,5,260000
12155,Hyundai,4,50000,Individual,Diesel,Manual,24.0,1186,73.97,5,500000
12156,Maruti,3,20000,Individual,Diesel,Manual,24.3,1248,88.5,5,870000
12157,Maruti,3,57000,Dealer,Petrol,Manual,23.95,998,67.1,5,390000
12158,Datsun,6,70000,Individual,Petrol,Manual,19.44,1198,67.0,7,350000
12159,Maruti,4,39500,Dealer,Petrol,Automatic,22.0,1197,81.8,5,725000
12160,Maruti,6,77100,Dealer,Petrol,Manual,16.02,1373,93.7,7,550000
12161,Toyota,4,57000,Dealer,Diesel,Manual,13.68,2393,147.8,7,1390000
12162,Volkswagen,7,56000,Dealer,Petrol,Manual,16.47,1198,74.0,5,335000
12163,Tata,10,35000,Individual,Diesel,Manual,13.93,2179,138.0,7,675000
12164,Honda,3,22000,Dealer,Petrol,Automatic,18.2,1199,88.7,5,800000
12165,Hyundai,5,41473,Dealer,Petrol,Manual,18.9,1197,82.0,5,550000
12166,Mahindra,8,49100,Individual,Diesel,Manual,15.1,2179,140.0,7,800000
12167,Honda,3,15000,Individual,Diesel,Manual,25.5,1498,98.6,5,790000
12168,Ford,5,97000,Dealer,Diesel,Manual,25.83,1498,99.0,5,475000
12169,Volkswagen,6,43000,Dealer,Petrol,Manual,17.24,1198,73.9,5,600000
12170,Hyundai,7,65694,Dealer,Petrol,Manual,17.01,1591,121.3,5,510000
12171,Maruti,2,18000,Dealer,Petrol,Manual,21.21,1197,81.8,5,740000
12172,Maruti,2,10450,Dealer,Diesel,Automatic,28.4,1248,74.02,5,850000
12173,Ford,2,11458,Dealer,Diesel,Manual,21.7,1498,98.96,5,990000
12174,Volkswagen,10,79000,Dealer,Diesel,Manual,20.54,1598,103.6,5,349000
12175,Volkswagen,5,63000,Dealer,Diesel,Manual,20.14,1498,88.0,5,645000
12176,Maruti,2,25000,Individual,Petrol,Manual,21.21,1197,81.8,5,475000
12177,Maruti,4,23600,Dealer,Diesel,Automatic,28.4,1248,74.02,5,775000
12178,Datsun,3,15000,Individual,Petrol,Manual,22.5,999,68.0,5,285000
12179,Maruti,5,40000,Individual,Petrol,Manual,23.95,998,67.05,5,350000
12180,Ford,6,59000,Dealer,Diesel,Manual,20.0,1399,68.05,5,410000
12181,Maruti,2,20000,Individual,Petrol,Manual,21.56,1462,103.25,5,820000
12182,Ford,7,58100,Dealer,Diesel,Manual,22.7,1498,89.84,5,450000
12183,Ford,6,90000,Individual,Diesel,Manual,25.83,1498,99.0,5,480000
12184,Hyundai,4,11700,Individual,Diesel,Manual,24.0,1186,73.97,5,580000
12185,Maruti,17,110000,Individual,Petrol,Manual,19.7,796,46.3,5,45000
12186,Ford,7,60000,Dealer,Diesel,Manual,20.0,1399,68.05,5,210000
12187,Hyundai,10,40300,Dealer,Petrol,Manual,20.36,1197,78.9,5,335000
12188,Maruti,7,59500,Individual,Diesel,Manual,23.4,1248,74.0,5,560000
12189,Honda,7,97000,Individual,Diesel,Manual,25.8,1498,98.6,5,400000
12191,Mahindra,3,15000,Individual,Diesel,Manual,25.32,1198,77.0,6,500000
12192,Maruti,8,81754,Dealer,Diesel,Manual,20.77,1248,88.76,7,670000
12193,Maruti,9,74675,Dealer,Diesel,Manual,20.77,1248,88.76,7,499000
12194,Maruti,7,51000,Dealer,Petrol,Manual,23.26,1197,88.5,5,485000
12195,Ford,7,58481,Dealer,Diesel,Manual,20.0,1399,68.05,5,435000
12196,Honda,13,62000,Dealer,Petrol,Manual,17.7,1497,78.0,5,200000
12197,Renault,5,24000,Dealer,Petrol,Manual,25.17,799,53.3,5,375000
12198,Hyundai,4,44800,Individual,Petrol,Manual,18.9,1197,81.86,5,445000
12200,Hyundai,4,21065,Dealer,Petrol,Manual,18.9,1197,81.86,5,575000
12201,Hyundai,3,16500,Dealer,Petrol,Manual,17.43,1396,105.5,5,771000
12202,Mahindra,4,30000,Dealer,Diesel,Manual,16.0,2179,140.0,7,1475000
12203,Tata,2,35000,Individual,Petrol,Manual,23.84,1199,84.0,5,434000
12204,Maruti,11,88466,Dealer,Petrol,Manual,18.6,1197,85.8,5,290000
12205,Maruti,15,54171,Dealer,Petrol,Manual,19.7,796,46.3,5,100000
12206,Renault,3,17500,Individual,Petrol,Manual,23.01,999,67.0,5,360000
12207,Maruti,1,6003,Trustmark Dealer,Petrol,Manual,21.56,1462,103.25,5,875000
12208,Volkswagen,9,37000,Dealer,Petrol,Manual,15.04,1598,103.6,5,670000
12209,Hyundai,6,70000,Individual,Diesel,Manual,23.9,1582,126.2,5,625000
12210,Maruti,5,110000,Individual,Diesel,Manual,28.09,1248,88.5,5,700000
12211,Maruti,2,14171,Dealer,Petrol,Manual,21.01,1197,81.8,5,750000
12212,BMW,9,76186,Dealer,Petrol,Automatic,12.05,1995,154.0,5,1500000
12213,Ford,10,56000,Dealer,Petrol,Manual,15.6,1196,70.02,5,370000
12214,Maruti,4,35000,Individual,Petrol,Manual,24.7,796,47.3,5,240000
12215,Skoda,8,55572,Dealer,Petrol,Automatic,13.7,1798,157.75,5,1065000
12216,Tata,2,20000,Individual,Petrol,Manual,23.84,1199,84.0,5,550000
12217,Mahindra,14,92000,Dealer,Diesel,Manual,10.5,2179,120.0,7,295000
12218,Maruti,7,39264,Dealer,Petrol,Manual,20.51,998,67.06,5,450000
12219,Ford,8,57000,Dealer,Diesel,Manual,22.7,1498,89.84,5,570000
12220,Hyundai,2,9000,Dealer,Petrol,Manual,18.9,1197,81.86,5,595000
12221,Maruti,8,54000,Dealer,Petrol,Manual,18.6,1197,85.8,5,340000
12222,Maruti,5,135000,Individual,Diesel,Manual,28.09,1248,88.5,5,690000
12223,Hyundai,4,50000,Individual,Diesel,Manual,21.38,1396,88.7,5,870000
12224,Maruti,13,80000,Individual,Petrol,Manual,18.9,998,67.1,5,120000
12225,Maruti,3,41000,Individual,Diesel,Manual,26.8,1248,74.0,5,575000
12226,Maruti,7,57000,Individual,Diesel,Manual,23.4,1248,74.0,5,420000
12227,Renault,2,15000,Individual,Petrol,Manual,25.17,799,53.3,5,410000
12228,Hyundai,3,25000,Individual,Diesel,Manual,21.38,1396,88.7,5,1100000
12229,Toyota,3,25000,Individual,Petrol,Automatic,17.8,1496,105.5,5,1080000
12230,Renault,2,10000,Individual,Petrol,Manual,25.17,799,53.3,5,330000
12231,Ford,2,13050,Dealer,Diesel,Manual,22.77,1498,98.59,5,875000
12233,Maruti,7,41248,Dealer,Petrol,Automatic,23.1,998,67.04,5,420000
12234,Ford,6,66000,Dealer,Diesel,Manual,22.77,1498,98.59,5,775000
12235,Honda,2,10229,Dealer,Petrol,Manual,17.4,1497,117.6,5,1100000
12236,Hyundai,2,11000,Dealer,Petrol,Manual,18.27,998,118.35,5,1075000
12237,Renault,5,40500,Dealer,Petrol,Manual,25.17,799,53.3,5,310000
12238,Datsun,4,35000,Individual,Petrol,Manual,22.5,999,67.0,5,250000
12239,Mahindra,7,120000,Individual,Diesel,Manual,15.1,2179,140.0,7,560000
12240,Tata,3,35000,Individual,Petrol,Manual,20.3,1199,84.0,5,500000
12242,Mahindra,5,59000,Dealer,Diesel,Automatic,16.0,2179,140.0,7,1185000
12243,Hyundai,7,32000,Dealer,Petrol,Manual,17.01,1591,121.3,5,580000
12244,Maruti,4,19369,Dealer,Petrol,Manual,23.95,998,67.05,5,356000
12245,Maruti,9,82088,Individual,Petrol,Manual,18.9,998,67.1,5,210000
12246,Maruti,3,22000,Individual,Petrol,Manual,23.1,998,67.04,5,450000
12247,Hyundai,8,90000,Individual,Diesel,Manual,21.9,1396,88.76,5,300000
12248,Ford,6,96000,Dealer,Diesel,Manual,20.0,1399,68.05,5,425000
12249,Maruti,5,36700,Dealer,Diesel,Manual,24.52,1248,88.5,7,895000
12250,Hyundai,11,80000,Individual,Petrol,Manual,20.36,1197,78.9,5,230000
12251,Honda,8,68000,Dealer,Petrol,Manual,16.8,1497,116.3,5,500000
12252,Maruti,1,50000,Individual,Diesel,Manual,24.3,1248,88.5,5,775000
12253,Maruti,4,44000,Dealer,Petrol,Manual,20.51,998,67.04,5,410000
12254,Hyundai,5,29000,Dealer,Petrol,Manual,18.9,1197,82.0,5,495000
12255,Maruti,9,49000,Dealer,Petrol,Manual,21.21,1197,81.8,5,325000
12256,Ford,8,73000,Dealer,Petrol,Manual,15.6,1196,70.02,5,299000
12257,Volkswagen,10,61000,Dealer,Petrol,Manual,16.47,1198,73.9,5,320000
12258,Maruti,5,14000,Individual,Petrol,Manual,20.51,998,67.04,5,440000
12259,Hyundai,3,5000,Individual,Petrol,Manual,18.9,1197,81.86,5,640000
12260,Maruti,7,48000,Dealer,CNG,Manual,22.8,1373,80.9,7,649000
12261,Maruti,5,42000,Dealer,Petrol,Manual,20.4,1197,83.11,5,525000
12263,Hyundai,5,70000,Dealer,Diesel,Manual,20.5,1582,126.2,5,1125000
12264,Maruti,6,31000,Dealer,Diesel,Manual,28.4,1248,74.0,5,521000
12265,Maruti,7,60000,Dealer,CNG,Manual,30.46,796,47.3,5,260000
12266,Hyundai,4,40000,Individual,Diesel,Automatic,22.0,1582,126.2,5,980000
12267,Ford,3,25000,Individual,Diesel,Manual,23.0,1498,98.96,5,950000
12268,Maruti,5,49500,Individual,Diesel,Manual,28.09,1248,88.5,5,700000
12269,Maruti,2,22987,Trustmark Dealer,Petrol,Manual,24.7,796,47.3,5,335000
12270,Maruti,5,30000,Individual,Petrol,Automatic,23.1,998,67.04,5,450000
12272,Ford,8,68281,Dealer,Diesel,Manual,22.7,1498,89.84,5,420000
12273,Hyundai,3,38000,Dealer,Diesel,Manual,22.54,1396,88.76,5,875000
12274,Volkswagen,9,39000,Dealer,Diesel,Manual,22.07,1199,73.9,5,365000
12275,Honda,10,85000,Individual,Petrol,Manual,17.0,1497,118.0,5,530000
12276,Mahindra,8,81000,Dealer,Diesel,Manual,15.1,2179,140.0,7,715000
12277,Hyundai,13,51000,Dealer,Petrol,Manual,19.81,1086,68.05,5,175000
12278,Maruti,3,25000,Dealer,CNG,Manual,17.5,1373,80.46,7,795000
12279,Volkswagen,8,118000,Dealer,Diesel,Manual,20.54,1598,103.5,5,540000
12280,Skoda,9,57000,Dealer,Petrol,Manual,15.0,1598,103.5,5,295000
12281,Maruti,1,7000,Individual,Petrol,Manual,21.01,1197,81.8,5,750000
12282,Renault,8,38000,Individual,Diesel,Manual,19.01,1461,108.45,5,580000
12283,Hyundai,7,90000,Individual,Petrol,Manual,18.5,1197,82.85,5,535000
12284,Maruti,5,33254,Dealer,Diesel,Manual,24.3,1248,88.5,5,825000
12285,Maruti,2,11893,Trustmark Dealer,Petrol,Automatic,21.21,1197,81.8,5,660000
12286,Ford,6,36203,Dealer,Diesel,Manual,22.77,1498,98.59,5,725000
12287,Volkswagen,5,86400,Dealer,Diesel,Manual,20.14,1498,88.0,5,565000
12288,Hyundai,7,70000,Dealer,Petrol,Automatic,18.9,1197,82.0,5,430000
12289,Ford,5,47935,Dealer,Petrol,Automatic,14.7,1496,120.69,5,865000
12290,Hyundai,2,15000,Individual,Petrol,Manual,17.0,1591,121.3,5,970000
12291,Maruti,4,20000,Individual,Petrol,Manual,17.5,1373,91.1,7,750000
12292,Hyundai,10,65000,Dealer,Petrol,Manual,18.5,1197,80.0,5,300000
12293,Hyundai,10,83347,Dealer,Petrol,Manual,20.36,1197,78.9,5,385000
12294,Maruti,6,49000,Dealer,Petrol,Manual,22.74,796,47.3,5,270000
