,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
10949,Hyundai,Verna,8,74000,Dealer,Petrol,Manual,17.01,1591,121.3,5,425000
10950,Audi,Q7,8,55000,Dealer,Diesel,Automatic,12.07,2967,241.4,7,2100000
10951,Maruti,Swift,5,28000,Dealer,Petrol,Manual,22.0,1197,81.8,5,425000
10952,Toyota,Fortuner,7,46000,Dealer,Diesel,Automatic,12.55,2982,168.5,7,1625000
10953,Maruti,Swift,9,85000,Dealer,Diesel,Manual,22.9,1248,74.0,5,280000
10954,Mahindra,XUV500,6,97000,Individual,Diesel,Manual,15.1,2179,140.0,7,850000
10955,Hyundai,Creta,6,40000,Dealer,Diesel,Automatic,17.01,1582,126.2,5,930000
10956,Mahindra,Scorpio,11,120000,Individual,Diesel,Manual,14.0,2523,75.0,7,200000
10957,Maruti,Baleno,3,21000,Dealer,Petrol,Manual,21.01,1197,81.8,5,625000
10958,BMW,3,5,29000,Dealer,Diesel,Automatic,21.76,1995,188.0,5,2450000
10959,Land Rover,Rover,3,38000,Dealer,Diesel,Automatic,18.0,2993,255.0,7,3990000
10960,Jaguar,XF,6,50000,Dealer,Diesel,Automatic,16.36,2179,187.7,5,2400000
10961,Honda,Amaze,3,40200,Dealer,Petrol,Manual,17.8,1198,86.7,5,650000
10962,Hyundai,Creta,5,110000,Individual,Diesel,Manual,21.38,1396,88.7,5,720000
10963,Maruti,Swift,8,100000,Individual,Diesel,Manual,22.9,1248,74.0,5,320000
10964,Hyundai,Grand,5,38000,Dealer,Diesel,Manual,24.0,1120,70.0,5,410000
10965,Honda,Jazz,4,57812,Dealer,Petrol,Manual,18.2,1199,88.7,5,595000
10966,Maruti,Alto,7,58001,Dealer,Petrol,Manual,22.74,796,47.3,5,215000
10967,Hyundai,Grand,4,1010,Dealer,Petrol,Manual,18.9,1197,81.86,5,500000
10968,Hyundai,Grand,5,45000,Dealer,Petrol,Manual,18.9,1197,82.0,5,420000
10969,Rolls-Royce,Ghost,4,5000,Individual,Petrol,Automatic,10.2,6592,563.0,4,24200000
10970,Hyundai,i20,6,90000,Individual,Diesel,Manual,22.54,1396,88.73,5,500000
10971,Tata,Tigor,3,16000,Dealer,Petrol,Automatic,20.3,1199,84.0,5,545000
10972,Maruti,Swift Dzire,5,35600,Dealer,Petrol,Manual,22.0,1197,81.8,5,465000
10973,Maruti,Swift,9,30000,Individual,Diesel,Manual,22.9,1248,74.0,5,325000
10974,Maruti,Alto,7,40000,Dealer,Petrol,Manual,23.95,998,67.05,5,235000
10975,Audi,A6,5,58000,Dealer,Diesel,Automatic,18.53,1968,187.74,5,2675000
10976,Skoda,Superb,7,36000,Dealer,Petrol,Automatic,13.7,1798,157.75,5,1099000
10977,Maruti,Ertiga,4,63001,Dealer,Diesel,Manual,24.52,1248,88.5,7,725000
10978,Hyundai,Creta,6,64000,Dealer,Petrol,Manual,15.29,1591,121.3,5,875000
10979,Mercedes-Benz,C-Class,2,9000,Dealer,Diesel,Automatic,19.27,2143,170.0,5,3950000
10980,Ford,Ecosport,2,19338,Trustmark Dealer,Petrol,Manual,15.9,1496,120.69,5,985000
10981,Hyundai,i20,6,39838,Dealer,Diesel,Manual,22.54,1396,88.73,5,565000
10982,BMW,7,8,89000,Dealer,Diesel,Automatic,14.49,2993,258.0,5,1999000
10983,Hyundai,i20,5,39465,Dealer,Petrol,Manual,18.6,1197,81.83,5,625000
10984,Mahindra,XUV500,9,60000,Dealer,Diesel,Manual,15.1,2179,140.0,7,475000
10985,Ford,Ecosport,2,17000,Dealer,Petrol,Manual,15.9,1496,120.69,5,915000
10986,Kia,Seltos,2,25000,Individual,Diesel,Manual,20.8,1493,113.4,5,1540000
10987,Maruti,Eeco,4,33304,Dealer,CNG,Manual,21.94,1196,61.7,5,331000
10988,Maruti,Swift,6,52000,Dealer,Petrol,Manual,20.4,1197,81.8,5,435000
10989,Mercedes-Benz,S-Class,2,18000,Dealer,Petrol,Automatic,7.81,2996,362.07,5,11000000
10990,Skoda,Superb,7,80182,Dealer,Diesel,Automatic,17.2,1968,138.08,5,1075000
10991,Hyundai,i20,7,120000,Individual,Diesel,Manual,22.54,1396,88.73,5,550000
10992,Mercedes-Benz,C-Class,7,80000,Dealer,Diesel,Automatic,14.84,2143,170.0,5,1475000
10993,Maruti,Vitara,5,45417,Dealer,Diesel,Manual,24.3,1248,88.5,5,750000
10994,Hyundai,Grand,5,6200,Individual,Petrol,Manual,18.9,1197,82.0,5,410000
10995,Ford,Endeavour,3,48000,Dealer,Diesel,Automatic,10.91,3198,197.0,7,2899000
10996,Honda,City,12,58000,Dealer,Petrol,Manual,17.0,1497,118.0,5,260000
10997,Honda,City,7,48000,Dealer,Diesel,Manual,26.0,1498,98.6,5,525000
10998,Mercedes-Benz,C-Class,7,87360,Dealer,Diesel,Automatic,14.84,2143,170.0,5,1165000
10999,Mercedes-Benz,C-Class,7,75000,Dealer,Diesel,Automatic,11.78,2143,167.62,5,1450000
11000,Land Rover,Rover,4,9500,Dealer,Diesel,Automatic,12.65,2993,296.0,5,9200000
11001,Mahindra,XUV500,2,5000,Individual,Diesel,Manual,15.1,2179,152.87,7,1588000
11002,Mahindra,XUV500,7,177000,Individual,Diesel,Manual,15.1,2179,140.0,7,550000
11003,Honda,City,7,60000,Dealer,Diesel,Manual,26.0,1498,98.6,5,500000
11004,Maruti,Swift Dzire,3,45000,Dealer,Petrol,Manual,21.21,1197,81.8,5,634000
11005,Hyundai,Creta,6,54525,Dealer,Petrol,Manual,15.29,1591,121.3,5,750000
11006,Ford,Endeavour,9,58000,Dealer,Diesel,Automatic,11.4,2953,153.86,7,750000
11007,Honda,Amaze,4,19500,Dealer,Petrol,Manual,17.8,1198,86.7,5,499000
11008,Maruti,Swift,5,28000,Dealer,Petrol,Manual,20.4,1197,81.8,5,425000
11009,Toyota,Innova,4,50000,Dealer,Diesel,Automatic,11.36,2755,171.5,8,1600000
11010,Honda,Civic,12,65000,Dealer,Petrol,Automatic,12.9,1799,130.0,5,225000
11011,Maruti,Baleno,4,61000,Dealer,Petrol,Manual,21.4,1197,83.1,5,525000
11012,Hyundai,Creta,4,110000,Individual,Diesel,Manual,19.67,1582,126.2,5,1045000
11013,Skoda,Rapid,7,72000,Dealer,Diesel,Automatic,21.66,1498,103.52,5,515000
11014,Mahindra,Thar,2,15000,Individual,Diesel,Manual,16.55,2498,105.0,6,950000
11015,Mahindra,XUV500,8,61845,Dealer,Diesel,Manual,15.1,2179,140.0,7,575000
11016,Maruti,Vitara,3,37000,Dealer,Diesel,Automatic,24.3,1248,88.5,5,795000
11017,BMW,5,13,70000,Individual,Diesel,Automatic,16.73,2495,218.0,5,550000
11018,Volkswagen,Polo,11,106451,Dealer,Petrol,Manual,16.47,1198,73.9,5,225000
11019,Toyota,Innova,3,46000,Dealer,Diesel,Manual,13.68,2393,147.8,7,1740000
11020,Mahindra,Thar,8,56000,Dealer,Diesel,Manual,16.55,2498,105.0,7,515000
11021,MG,Hector,1,1000,Dealer,Petrol,Manual,15.81,1451,141.0,5,1490000
11022,Maruti,Wagon R,4,36954,Dealer,CNG,Manual,26.6,998,58.16,5,350000
11023,Maruti,Baleno,3,21000,Dealer,Petrol,Manual,21.4,1197,83.1,5,675000
11024,Audi,A4,6,62000,Dealer,Diesel,Automatic,17.11,1968,174.33,5,1549000
11025,Hyundai,i20,3,24132,Dealer,Petrol,Manual,20.35,1197,81.86,5,625000
11026,Maruti,Swift Dzire,6,79000,Dealer,Diesel,Manual,19.3,1248,73.9,5,425000
11027,Honda,City,6,66000,Dealer,Diesel,Manual,26.0,1498,98.6,5,575000
11028,Hyundai,Grand,4,50021,Dealer,Petrol,Manual,18.9,1197,82.0,5,470000
11029,Mercedes-Benz,E-Class,7,40000,Dealer,Diesel,Automatic,13.0,2143,201.1,5,1790000
11030,Maruti,Wagon R,8,36900,Dealer,Petrol,Manual,21.79,998,67.05,5,265000
11031,Audi,A4,8,48000,Dealer,Petrol,Automatic,17.84,1395,147.51,5,1450000
11032,Ford,Ecosport,8,55000,Dealer,Diesel,Manual,22.7,1498,89.84,5,395000
11033,Toyota,Fortuner,9,55000,Dealer,Diesel,Manual,13.0,2982,168.7,7,1050000
11034,Hyundai,i20,4,50740,Trustmark Dealer,Petrol,Manual,18.6,1197,81.83,5,600000
11035,Hyundai,Creta,3,70000,Individual,Diesel,Manual,21.38,1396,88.7,5,875000
11036,Tata,Nexon,3,27700,Dealer,Petrol,Automatic,17.0,1198,108.5,5,890000
11037,Honda,City,7,42000,Dealer,Diesel,Manual,25.1,1498,98.6,5,625000
11038,Hyundai,Santro,2,2565,Trustmark Dealer,Petrol,Automatic,20.3,1086,68.07,5,550000
11039,Skoda,Superb,12,83546,Dealer,Petrol,Automatic,13.7,1798,157.75,5,310000
11040,Skoda,Rapid,4,59000,Dealer,Diesel,Automatic,21.72,1498,108.6,5,735000
11041,Hyundai,Creta,5,54400,Trustmark Dealer,Petrol,Automatic,13.0,1591,121.3,5,980000
11042,Mahindra,Scorpio,7,70000,Individual,Diesel,Manual,12.05,2179,120.0,9,450000
11043,Maruti,Swift Dzire,5,52490,Dealer,Petrol,Manual,19.0,1197,85.8,5,465000
11044,Maruti,Ciaz,4,48000,Dealer,Diesel,Manual,28.09,1248,88.5,5,711000
11045,Tata,Nexon,3,24000,Dealer,Petrol,Manual,17.0,1198,108.5,5,750000
11046,Maruti,Baleno,2,9000,Individual,Petrol,Automatic,21.4,1197,83.1,5,650000
11047,Ford,Ecosport,6,46000,Dealer,Diesel,Manual,22.7,1498,89.84,5,570000
11048,Honda,Amaze,8,78000,Dealer,Diesel,Manual,25.8,1498,98.6,5,365000
11049,Ford,Ecosport,2,19925,Individual,Diesel,Manual,23.0,1498,98.96,5,949000
11050,Mercedes-Benz,GL-Class,5,35000,Dealer,Diesel,Automatic,17.9,2143,167.6,5,3600000
11051,Maruti,Swift Dzire,6,150000,Individual,Diesel,Manual,26.59,1248,74.0,5,330000
11052,Honda,Civic,11,36000,Dealer,Petrol,Manual,14.8,1799,130.2,5,375000
11053,Maruti,Wagon R,3,7000,Dealer,Petrol,Manual,20.51,998,67.06,5,410000
11054,Hyundai,Creta,5,79000,Dealer,Diesel,Automatic,17.01,1582,126.2,5,970000
11055,Maruti,Ertiga,2,5298,Trustmark Dealer,Petrol,Manual,19.34,1462,103.0,7,900000
11056,Maruti,Wagon R,6,128000,Individual,CNG,Manual,26.6,998,58.16,5,283000
11057,Toyota,Innova,9,85000,Dealer,Diesel,Manual,12.8,2494,102.0,7,575000
11058,Maruti,Celerio,2,40000,Dealer,CNG,Manual,30.47,998,58.33,5,465000
11059,Honda,City,9,55584,Dealer,Petrol,Automatic,15.6,1497,116.3,5,450000
11060,Hyundai,i10,8,37200,Dealer,Petrol,Manual,19.81,1086,68.05,5,250000
11061,Maruti,Swift Dzire,7,62000,Dealer,Petrol,Manual,19.1,1197,85.8,5,425000
11062,Maruti,Wagon R,12,70962,Dealer,Petrol,Manual,18.9,998,67.1,5,145000
11063,Maruti,Ertiga,2,28000,Dealer,Diesel,Manual,24.2,1498,93.87,7,1075000
11064,Honda,City,3,21094,Dealer,Petrol,Automatic,18.0,1497,117.6,5,940000
11065,Maruti,Vitara,2,22000,Dealer,Diesel,Automatic,24.3,1248,88.5,5,870000
11066,Maruti,Ertiga,8,57593,Dealer,Diesel,Manual,24.52,1248,88.5,7,480000
11067,Mahindra,Scorpio,10,130311,Dealer,Diesel,Manual,12.05,2179,120.0,9,385000
11068,Maruti,Alto,8,60000,Individual,Petrol,Manual,22.74,796,47.3,5,185000
11069,Hyundai,i20,7,54159,Trustmark Dealer,Petrol,Manual,18.5,1197,82.85,5,410000
11070,Toyota,Innova,2,8000,Dealer,Diesel,Manual,13.68,2393,147.51,7,1835000
11071,Maruti,Eeco,5,63530,Individual,Petrol,Manual,15.37,1196,73.0,5,245000
11072,BMW,7,13,56000,Dealer,Petrol,Automatic,8.45,2979,321.0,5,890000
11073,Honda,City,16,68000,Individual,Petrol,Manual,13.0,1493,100.0,5,65000
11074,Maruti,Baleno,3,19000,Dealer,Petrol,Automatic,19.56,1197,81.8,5,699000
11075,Mahindra,Scorpio,5,56000,Dealer,Diesel,Manual,15.4,2179,120.0,7,1075000
11076,Maruti,Alto,4,11000,Dealer,Petrol,Manual,23.95,998,67.05,5,325000
11077,Maruti,Swift,11,62000,Dealer,Petrol,Manual,16.1,1298,88.2,5,219000
11078,Toyota,Camry,5,65000,Dealer,Petrol,Automatic,19.16,2487,214.5,5,1975000
11079,Hyundai,Grand,4,30000,Dealer,Petrol,Manual,18.9,1197,81.86,5,485000
11080,Mahindra,Scorpio,4,60000,Individual,Diesel,Manual,15.4,1997,120.0,7,1000000
11081,Honda,City,7,55000,Dealer,Diesel,Manual,26.0,1498,98.6,5,635000
11082,Toyota,Innova,10,98000,Dealer,Diesel,Manual,12.8,2494,102.0,7,575000
11083,Hyundai,i10,8,25783,Trustmark Dealer,Petrol,Manual,20.36,1197,78.9,5,300000
11084,Audi,A4,10,100000,Dealer,Diesel,Automatic,16.55,1968,147.51,5,1150000
11085,Volkswagen,Polo,6,41000,Dealer,Petrol,Manual,16.47,1198,74.0,5,465000
11086,Land Rover,Rover,2,18100,Dealer,Diesel,Automatic,12.83,2179,147.5,7,4500000
11087,Land Rover,Rover,4,35800,Dealer,Diesel,Automatic,12.83,1999,148.31,7,3575000
11088,Renault,Duster,8,50000,Individual,Diesel,Manual,19.01,1461,108.45,5,450000
11089,Hyundai,Grand,4,36732,Dealer,Diesel,Manual,24.0,1186,73.97,5,529000
11090,Hyundai,Grand,3,50000,Dealer,Diesel,Manual,24.0,1186,73.97,5,450000
11091,Hyundai,Creta,5,30000,Dealer,Petrol,Manual,15.8,1591,121.3,5,895000
11092,Maruti,Swift Dzire,5,61483,Trustmark Dealer,Petrol,Manual,22.0,1197,81.8,5,450000
11093,Maruti,Celerio,4,26000,Dealer,Petrol,Automatic,23.1,998,67.04,5,400000
11094,Hyundai,Verna,10,40000,Individual,Petrol,Manual,16.2,1599,103.2,5,350000
11095,Hyundai,Verna,6,52000,Dealer,Diesel,Manual,23.9,1582,126.2,5,695000
11096,Honda,Amaze,4,42000,Dealer,Petrol,Manual,18.0,1198,86.7,5,455000
11097,Toyota,Innova,5,82000,Dealer,Diesel,Manual,13.68,2393,147.8,7,1300000
11098,Audi,A4,7,59000,Dealer,Diesel,Automatic,17.11,1968,174.33,5,1275000
11099,Maruti,Swift,6,73000,Dealer,Diesel,Manual,28.4,1248,74.0,5,425000
11100,Maruti,Baleno,4,39500,Dealer,Petrol,Automatic,21.4,1197,83.1,5,600000
11101,Hyundai,Creta,5,35000,Dealer,Diesel,Manual,19.67,1582,126.2,5,1050000
11102,Toyota,Innova,4,27000,Dealer,Diesel,Manual,13.68,2393,147.51,7,1450000
11103,Mahindra,Thar,3,28500,Individual,Diesel,Manual,16.55,2498,105.0,6,950000
11104,Hyundai,i10,9,55329,Trustmark Dealer,Petrol,Manual,20.36,1197,78.9,5,260000
11105,Mahindra,XUV500,8,80220,Dealer,Diesel,Manual,15.1,2179,140.0,7,675000
11106,Toyota,Innova,2,34000,Dealer,Diesel,Automatic,11.36,2755,171.5,7,1945000
11107,Honda,City,9,69000,Dealer,Petrol,Manual,17.0,1497,118.0,5,445000
11108,Hyundai,i10,6,27599,Trustmark Dealer,Petrol,Manual,19.81,1086,68.05,5,350000
11109,Maruti,Ciaz,4,45000,Dealer,Diesel,Manual,28.09,1248,88.5,5,631000
11110,Volkswagen,Polo,4,35000,Dealer,Petrol,Manual,16.2,1199,74.0,5,425000
11111,Renault,Duster,5,52000,Dealer,Diesel,Manual,19.87,1461,83.8,5,575000
11112,Maruti,Celerio,6,33000,Dealer,Petrol,Manual,23.1,998,67.04,5,370000
11113,Mahindra,Thar,8,49000,Dealer,Diesel,Manual,16.55,2498,105.0,7,525000
11114,Mahindra,XUV500,4,74000,Dealer,Diesel,Manual,16.0,2179,140.0,7,1300000
11115,Ford,Ecosport,4,24000,Dealer,Diesel,Manual,22.77,1498,98.59,5,680000
11116,Honda,Amaze,8,48080,Dealer,Diesel,Manual,25.8,1498,98.6,5,305000
11117,Mahindra,XUV500,9,67000,Dealer,Diesel,Manual,15.1,2179,140.0,7,525000
11118,Mahindra,Thar,4,24000,Dealer,Diesel,Manual,18.06,2523,63.0,7,840000
11119,Honda,Amaze,6,68000,Dealer,Diesel,Manual,25.8,1498,98.6,5,400000
11120,Datsun,GO,3,60000,Individual,Petrol,Manual,19.83,1198,67.0,7,375000
11121,Mercedes-Benz,C-Class,8,51000,Dealer,Diesel,Automatic,19.27,2143,167.62,5,1290000
11122,Maruti,Ertiga,5,68219,Dealer,Diesel,Manual,24.52,1248,88.5,7,650000
11123,Maruti,Wagon R,5,120000,Individual,Petrol,Manual,20.51,998,67.04,5,300000
11124,Renault,Duster,7,64000,Dealer,Diesel,Manual,19.87,1461,83.8,5,395000
11125,Mercedes-Benz,C-Class,7,48000,Dealer,Diesel,Automatic,11.78,2143,167.62,5,1431000
11126,Maruti,Ertiga,8,72000,Dealer,Diesel,Manual,25.47,1248,88.5,7,475000
11127,Hyundai,Grand,6,45000,Dealer,Petrol,Automatic,18.9,1197,82.0,5,510000
11128,Mahindra,Thar,7,43000,Individual,Diesel,Manual,16.55,2498,105.0,7,470000
11129,Maruti,Swift Dzire,3,30000,Individual,Diesel,Manual,28.4,1248,74.02,5,700000
11130,Maruti,Swift Dzire,5,57200,Dealer,Petrol,Manual,20.85,1197,83.14,5,450000
11131,Hyundai,i20,9,53000,Dealer,Diesel,Manual,21.9,1396,88.8,5,299000
11132,Mahindra,XUV500,6,55000,Dealer,Diesel,Manual,16.0,2179,140.0,7,875000
11133,Toyota,Fortuner,4,69000,Dealer,Diesel,Automatic,12.9,2755,174.5,7,2450000
11134,Maruti,Baleno,2,3000,Dealer,Petrol,Manual,21.01,1197,81.8,5,640000
11135,Hyundai,i20,10,60000,Dealer,Petrol,Manual,17.0,1197,80.0,5,245000
11136,Datsun,RediGO,2,2500,Individual,Petrol,Manual,22.7,799,53.64,5,300000
11137,Maruti,Alto,7,62488,Trustmark Dealer,Petrol,Manual,20.92,998,67.1,5,235000
11138,Maruti,Ciaz,6,45000,Dealer,Petrol,Manual,20.73,1373,91.1,5,565000
11139,Hyundai,Verna,7,70000,Dealer,Diesel,Automatic,22.32,1582,126.32,5,585000
11140,Maruti,Eeco,6,37000,Dealer,Petrol,Manual,15.37,1196,73.0,5,265000
11141,Maruti,Wagon R,1,7640,Trustmark Dealer,Petrol,Manual,21.79,998,67.05,5,460000
11142,Maruti,Baleno,6,65000,Dealer,Petrol,Manual,21.4,1197,83.1,5,510000
11143,Hyundai,i20,3,12000,Dealer,Petrol,Manual,18.6,1197,81.83,5,650000
11144,Toyota,Innova,5,46000,Dealer,Petrol,Automatic,10.75,2694,163.7,7,1700000
11145,Mahindra,XUV500,6,70000,Dealer,Diesel,Manual,16.0,2179,140.0,7,915000
11146,Volkswagen,Vento,10,68500,Dealer,Petrol,Manual,15.04,1598,103.6,5,281000
11147,Hyundai,Verna,6,39000,Dealer,Petrol,Manual,17.01,1591,121.4,5,625000
11148,Volkswagen,Polo,7,62200,Dealer,Diesel,Manual,22.07,1199,73.9,5,350000
11149,Mahindra,XUV500,4,34000,Dealer,Diesel,Automatic,16.0,2179,140.0,7,1175000
11150,Maruti,Eeco,6,37000,Dealer,Petrol,Manual,15.37,1196,73.0,5,260000
11151,Audi,A6,5,25000,Dealer,Petrol,Automatic,15.26,1798,187.74,5,2950000
11152,Toyota,Innova,4,63000,Dealer,Diesel,Automatic,11.36,2755,171.5,7,1450000
11153,Honda,Amaze,3,20000,Dealer,Petrol,Automatic,19.0,1199,88.76,5,699000
11154,Maruti,Swift,6,39000,Dealer,Petrol,Manual,20.4,1197,81.8,5,400000
11155,MG,Hector,2,28000,Dealer,Diesel,Manual,17.41,1956,167.68,5,1650000
11156,Hyundai,i20,3,15000,Dealer,Petrol,Manual,18.6,1197,81.83,5,620000
11157,Jaguar,XF,7,46000,Dealer,Diesel,Automatic,14.74,2993,270.9,5,2250000
11158,Ford,Ecosport,4,17908,Dealer,Diesel,Manual,21.7,1498,98.96,5,730000
11159,Maruti,Alto,10,57000,Dealer,CNG,Manual,26.83,796,38.4,5,172000
11160,Maruti,Swift,13,66000,Dealer,Petrol,Manual,16.1,1197,85.0,5,170000
11161,Hyundai,i20,6,31000,Dealer,Diesel,Manual,22.54,1396,88.73,5,480000
11162,Maruti,Swift Dzire,6,51000,Dealer,Petrol,Manual,19.1,1197,85.8,5,399000
11163,Audi,A4,9,81000,Individual,Diesel,Automatic,15.2,1968,140.8,5,1000000
11164,Maruti,Vitara,3,15000,Individual,Diesel,Automatic,24.3,1248,88.5,5,1000000
11165,Maruti,Dzire LXI,5,10000,Dealer,Petrol,Manual,23.26,1197,88.5,5,500000
11166,Mahindra,Scorpio,6,53000,Dealer,Diesel,Manual,15.4,2179,120.0,8,925000
11167,Maruti,Swift,14,65000,Dealer,Petrol,Manual,22.0,1197,81.8,5,170000
11168,Hyundai,Creta,5,69000,Dealer,Diesel,Manual,20.5,1582,126.2,5,825000
11169,Hyundai,i20,6,70000,Dealer,Diesel,Manual,22.54,1396,88.73,5,590000
11170,Maruti,Baleno,2,11000,Dealer,Petrol,Manual,21.01,1197,81.8,5,680000
11171,Hyundai,Grand,7,49000,Dealer,Petrol,Automatic,18.9,1197,82.0,5,425000
11172,Porsche,Cayenne,8,85000,Dealer,Diesel,Automatic,15.15,2967,240.0,5,2900000
11173,Mahindra,XUV500,6,80000,Dealer,Diesel,Manual,15.1,2179,140.0,7,780000
11174,Ford,Ecosport,6,50000,Dealer,Diesel,Manual,21.7,1498,98.96,5,550000
11175,Maruti,Swift,4,47000,Dealer,Diesel,Manual,28.4,1248,74.0,5,535000
11176,Honda,Amaze,3,17000,Dealer,Petrol,Automatic,18.3,1199,88.76,5,600000
11177,Hyundai,i10,10,56000,Dealer,Petrol,Manual,19.81,1086,68.05,5,225000
11178,Mercedes-Benz,E-Class,7,65000,Individual,Diesel,Automatic,13.0,2143,204.0,5,2250000
11179,Volkswagen,Vento,8,58969,Dealer,Diesel,Manual,20.54,1598,103.6,5,350000
11180,Maruti,Ciaz,6,48002,Dealer,Diesel,Manual,26.21,1248,88.5,5,560000
11181,Maruti,Vitara,5,26225,Trustmark Dealer,Diesel,Manual,24.3,1248,88.5,5,625000
11182,Renault,Duster,8,67000,Dealer,Diesel,Manual,19.87,1461,83.8,5,385000
11183,Volkswagen,Vento,8,15000,Dealer,Petrol,Manual,16.09,1598,103.5,5,560000
11184,Maruti,Alto,4,110000,Individual,Petrol,Manual,23.95,998,67.1,5,250000
11185,Maruti,Vitara,5,40000,Dealer,Diesel,Manual,24.3,1248,88.5,5,725000
11186,Skoda,Superb,9,55000,Dealer,Petrol,Automatic,13.7,1798,157.75,5,560000
11187,Maruti,Swift,2,22000,Dealer,Diesel,Manual,25.2,1248,74.0,5,685000
11188,Audi,A6,7,40000,Dealer,Diesel,Automatic,17.68,1968,174.33,5,1650000
11189,Maruti,Vitara,3,18000,Dealer,Diesel,Automatic,24.3,1248,88.5,5,931000
11190,Maruti,Baleno,15,60500,Dealer,Petrol,Manual,15.4,1590,94.0,5,60000
11191,Maruti,Swift,7,58000,Dealer,Petrol,Manual,16.1,1197,85.0,5,380000
11192,Tata,Nexon,3,25000,Dealer,Petrol,Automatic,17.0,1198,108.5,5,875000
11193,Honda,City,6,60000,Dealer,Diesel,Manual,26.0,1498,98.6,5,595000
11194,Hyundai,i20,7,54159,Dealer,Petrol,Manual,18.6,1197,81.83,5,410000
11195,Maruti,Baleno,2,15103,Dealer,Petrol,Manual,21.01,1197,81.8,5,620000
11196,Tata,Nexon,2,15000,Dealer,Diesel,Automatic,21.5,1497,108.5,5,890000
11197,Toyota,Innova,2,21000,Dealer,Diesel,Manual,13.68,2393,147.51,7,1685000
11198,Land Rover,Rover,2,19000,Dealer,Diesel,Automatic,22.3,1999,177.0,5,6975000
11199,Renault,Duster,8,90923,Dealer,Diesel,Manual,19.87,1461,83.8,5,425000
11200,Hyundai,i20,8,22000,Dealer,Petrol,Manual,18.5,1197,82.9,5,375000
11201,Maruti,Baleno,6,50000,Individual,Diesel,Manual,27.39,1248,74.0,5,500000
11202,Hyundai,Verna,9,72193,Dealer,Diesel,Manual,22.32,1582,126.32,5,415000
11203,Kia,Carnival,1,14000,Dealer,Diesel,Automatic,14.11,2199,197.2,7,3525000
11204,Maruti,Swift Dzire,10,62000,Dealer,Petrol,Manual,20.85,1197,83.14,5,235000
11205,Honda,City,6,59000,Dealer,Petrol,Manual,17.4,1497,117.3,5,690000
11206,Maruti,Wagon R,6,62000,Dealer,Petrol,Manual,18.9,998,67.1,5,265000
11207,Maruti,Alto,6,45000,Dealer,Petrol,Manual,23.95,998,67.05,5,320000
11208,Hyundai,Grand,5,41000,Dealer,Petrol,Manual,18.9,1197,82.0,5,395000
11209,Mercedes-Benz,GLS,3,10000,Dealer,Petrol,Automatic,8.9,2996,333.0,7,6950000
11210,Volvo,XC60,7,70252,Dealer,Diesel,Automatic,11.2,2400,215.0,5,1825000
11211,Maruti,Swift Dzire,5,45000,Dealer,Petrol,Manual,20.85,1197,83.14,5,475000
11212,Hyundai,Creta,4,48000,Dealer,Diesel,Manual,20.5,1582,126.2,5,985000
11213,BMW,7,8,89000,Dealer,Diesel,Automatic,14.49,2993,258.0,5,2000000
11214,Toyota,Innova,3,38000,Dealer,Diesel,Manual,13.68,2393,147.8,8,1497000
11215,Maruti,Swift,7,52000,Dealer,Petrol,Manual,22.0,1197,81.8,5,361000
11216,Skoda,Rapid,6,62500,Individual,Diesel,Manual,21.14,1498,103.52,5,410000
11217,Hyundai,Grand,2,12909,Trustmark Dealer,Petrol,Manual,18.9,1197,81.86,5,550000
11218,Hyundai,Grand,8,70000,Dealer,Diesel,Manual,24.0,1120,70.0,5,290000
11219,Honda,City,3,41000,Dealer,Petrol,Manual,17.0,1497,118.0,5,845000
11220,Maruti,Ertiga,7,57000,Dealer,Petrol,Manual,16.02,1373,93.7,7,525000
11221,Maruti,Vitara,4,61000,Dealer,Diesel,Manual,24.3,1248,88.5,5,654000
11222,Volkswagen,Vento,5,17000,Dealer,Petrol,Manual,16.09,1598,103.2,5,650000
11223,Maruti,Wagon R,10,71000,Dealer,Petrol,Manual,20.51,998,67.04,5,220000
11224,Datsun,redi-GO,4,17000,Dealer,Petrol,Manual,20.71,799,53.64,5,280000
11225,Honda,City,3,29000,Dealer,Petrol,Automatic,18.0,1497,117.3,5,1200000
11226,Datsun,RediGO,4,24719,Dealer,Petrol,Manual,22.7,799,53.64,5,260000
11227,Honda,City,7,54000,Dealer,Diesel,Manual,26.0,1498,98.6,5,495000
11228,BMW,5,2,5700,Dealer,Petrol,Automatic,15.01,1998,248.08,5,5475000
11229,Volkswagen,Polo,2,32000,Individual,Petrol,Manual,18.78,999,75.0,5,600000
11230,Renault,KWID,6,43719,Dealer,Petrol,Manual,22.3,799,53.26,5,245000
11231,Honda,Amaze,6,54591,Dealer,Diesel,Manual,25.8,1498,98.6,5,425000
11232,Hyundai,Verna,6,41000,Dealer,Petrol,Manual,17.43,1396,105.5,5,570000
11233,Ford,Ecosport,5,56000,Dealer,Petrol,Manual,18.88,999,123.24,5,675000
11234,Honda,City,2,15000,Dealer,Petrol,Automatic,18.0,1497,117.3,5,1050000
11235,Toyota,Fortuner,3,11000,Dealer,Diesel,Manual,14.24,2755,174.5,7,2925000
11236,Maruti,Wagon R,5,56302,Dealer,CNG,Manual,26.6,998,58.16,5,280000
